INFO: 07/24/2015 04:01:20 PM AcronymDB loaded
INFO: 07/24/2015 04:01:26 PM ArticleDB loaded
INFO: 07/24/2015 04:01:36 PM Training new LDA model
INFO: 07/24/2015 04:01:41 PM Getting word_corpus from articles
INFO: 07/24/2015 04:08:32 PM AcronymDB loaded
INFO: 07/24/2015 04:08:35 PM ArticleDB loaded
INFO: 07/24/2015 04:08:38 PM Training new LDA model
INFO: 07/24/2015 04:08:43 PM Getting word_corpus from articles
INFO: 07/25/2015 04:37:51 PM topic #1 (0.077): 0.021*860054 + 0.007*138299 + 0.006*1677495 + 0.006*1726301 + 0.005*1843814 + 0.005*984065 + 0.004*1701890 + 0.004*1964673 + 0.004*1088158 + 0.004*1838526
INFO: 07/25/2015 04:37:51 PM topic #2 (0.077): 0.008*10591 + 0.007*1772969 + 0.006*544265 + 0.006*1412507 + 0.006*1682640 + 0.006*642961 + 0.005*1595430 + 0.005*1862263 + 0.005*1526878 + 0.004*1490492
INFO: 07/25/2015 04:37:52 PM topic #3 (0.077): 0.015*860054 + 0.010*1566164 + 0.010*1719292 + 0.010*1943655 + 0.008*1406380 + 0.006*330739 + 0.006*1726301 + 0.006*1706054 + 0.006*1689223 + 0.006*197244
INFO: 07/25/2015 04:37:52 PM topic #4 (0.077): 0.011*860054 + 0.011*1318581 + 0.005*1474784 + 0.005*956746 + 0.005*984065 + 0.005*1989666 + 0.005*803706 + 0.004*1774860 + 0.004*1271133 + 0.004*622667
INFO: 07/25/2015 04:37:53 PM topic #5 (0.077): 0.020*860054 + 0.013*1719292 + 0.012*178443 + 0.009*1940707 + 0.007*466440 + 0.007*1669167 + 0.006*1726301 + 0.006*1432658 + 0.006*1630434 + 0.006*1758139
INFO: 07/25/2015 04:37:53 PM topic #6 (0.077): 0.017*860054 + 0.009*1677100 + 0.008*1324313 + 0.007*1589971 + 0.006*1826130 + 0.006*1835006 + 0.006*415312 + 0.006*200810 + 0.006*466423 + 0.006*1726301
INFO: 07/25/2015 04:37:54 PM topic #7 (0.077): 0.024*1318581 + 0.009*860054 + 0.008*1900063 + 0.008*1945618 + 0.006*1989087 + 0.006*289435 + 0.005*1943655 + 0.005*1527260 + 0.005*1987332 + 0.005*1777811
INFO: 07/25/2015 04:37:55 PM topic #8 (0.077): 0.018*1759863 + 0.013*1439101 + 0.012*1088158 + 0.012*333874 + 0.011*1665890 + 0.010*1440388 + 0.010*782325 + 0.010*816951 + 0.009*1936197 + 0.007*1486115
INFO: 07/25/2015 04:37:55 PM topic #9 (0.077): 0.013*1509063 + 0.013*860054 + 0.012*1538229 + 0.010*289435 + 0.009*1544794 + 0.008*1026331 + 0.007*1823059 + 0.007*1684140 + 0.007*1460163 + 0.006*1318581
INFO: 07/25/2015 04:37:56 PM topic #10 (0.077): 0.017*1318581 + 0.015*860054 + 0.007*1402229 + 0.007*1222318 + 0.006*1695563 + 0.005*1641467 + 0.004*1858629 + 0.004*1544792 + 0.004*1474194 + 0.004*406416
INFO: 07/25/2015 04:37:56 PM topic #11 (0.077): 0.032*1531049 + 0.019*1677100 + 0.016*1582477 + 0.015*1932717 + 0.014*860054 + 0.011*1845872 + 0.011*1858629 + 0.011*1719292 + 0.009*244428 + 0.008*524785
INFO: 07/25/2015 04:37:57 PM topic diff=0.052588, rho=0.071982
INFO: 07/25/2015 04:37:57 PM PROGRESS: pass 0, at document #388000/411828
DEBUG: 07/25/2015 04:37:57 PM performing inference on a chunk of 2000 documents
DEBUG: 07/25/2015 04:38:19 PM 1458/2000 documents converged within 50 iterations
DEBUG: 07/25/2015 04:38:19 PM updating topics
INFO: 07/25/2015 04:38:21 PM merging changes from 2000 documents into a model of 411828 documents
INFO: 07/25/2015 04:38:31 PM topic #0 (0.077): 0.012*860054 + 0.009*1719292 + 0.008*1614467 + 0.007*319552 + 0.007*524785 + 0.006*1244439 + 0.006*1474784 + 0.006*1178712 + 0.006*984065 + 0.005*829470
INFO: 07/25/2015 04:38:32 PM topic #1 (0.077): 0.021*860054 + 0.007*138299 + 0.006*1677495 + 0.006*1726301 + 0.005*1843814 + 0.005*984065 + 0.004*1701890 + 0.004*1964673 + 0.004*1088158 + 0.004*1838526
INFO: 07/25/2015 04:38:32 PM topic #2 (0.077): 0.008*10591 + 0.007*1772969 + 0.006*544265 + 0.006*1682640 + 0.006*1412507 + 0.006*642961 + 0.005*1595430 + 0.005*1862263 + 0.005*1526878 + 0.005*1490492
INFO: 07/25/2015 04:38:33 PM topic #3 (0.077): 0.015*860054 + 0.010*1566164 + 0.010*1719292 + 0.010*1943655 + 0.008*1406380 + 0.006*330739 + 0.006*1726301 + 0.006*1641439 + 0.006*1706054 + 0.006*1689223
INFO: 07/25/2015 04:38:33 PM topic #4 (0.077): 0.011*860054 + 0.011*1318581 + 0.005*1474784 + 0.005*956746 + 0.005*984065 + 0.005*1989666 + 0.005*803706 + 0.004*1774860 + 0.004*622667 + 0.004*1271133
INFO: 07/25/2015 04:38:34 PM topic #5 (0.077): 0.020*860054 + 0.013*1719292 + 0.012*178443 + 0.009*1940707 + 0.007*466440 + 0.007*1669167 + 0.006*1726301 + 0.006*1432658 + 0.006*1630434 + 0.006*1758139
INFO: 07/25/2015 04:38:35 PM topic #6 (0.077): 0.017*860054 + 0.009*1677100 + 0.008*1324313 + 0.007*1589971 + 0.006*1826130 + 0.006*1835006 + 0.006*200810 + 0.006*466423 + 0.006*415312 + 0.006*1726301
INFO: 07/25/2015 04:38:35 PM topic #7 (0.077): 0.024*1318581 + 0.009*860054 + 0.008*1900063 + 0.008*1945618 + 0.006*1989087 + 0.006*289435 + 0.005*1943655 + 0.005*1777811 + 0.005*1527260 + 0.005*1987332
INFO: 07/25/2015 04:38:36 PM topic #8 (0.077): 0.017*1759863 + 0.013*1439101 + 0.012*1088158 + 0.011*333874 + 0.011*1665890 + 0.010*1440388 + 0.010*782325 + 0.010*816951 + 0.009*1936197 + 0.007*1486115
INFO: 07/25/2015 04:38:36 PM topic #9 (0.077): 0.013*1509063 + 0.013*860054 + 0.012*1538229 + 0.010*289435 + 0.009*1544794 + 0.008*1026331 + 0.007*1823059 + 0.007*1684140 + 0.007*1460163 + 0.006*1318581
INFO: 07/25/2015 04:38:37 PM topic #10 (0.077): 0.017*1318581 + 0.015*860054 + 0.007*1402229 + 0.007*1222318 + 0.006*1695563 + 0.005*1641467 + 0.004*1858629 + 0.004*1474194 + 0.004*1544792 + 0.004*406416
INFO: 07/25/2015 04:38:37 PM topic #11 (0.077): 0.032*1531049 + 0.019*1677100 + 0.016*1582477 + 0.015*1932717 + 0.014*860054 + 0.011*1845872 + 0.011*1858629 + 0.011*1719292 + 0.009*244428 + 0.008*524785
INFO: 07/25/2015 04:38:38 PM topic diff=0.055269, rho=0.071796
INFO: 07/25/2015 04:38:38 PM PROGRESS: pass 0, at document #390000/411828
DEBUG: 07/25/2015 04:38:38 PM performing inference on a chunk of 2000 documents
DEBUG: 07/25/2015 04:38:59 PM 1438/2000 documents converged within 50 iterations
DEBUG: 07/25/2015 04:38:59 PM updating topics
INFO: 07/25/2015 04:39:02 PM merging changes from 2000 documents into a model of 411828 documents
INFO: 07/25/2015 04:39:12 PM topic #0 (0.077): 0.012*860054 + 0.009*1719292 + 0.008*1614467 + 0.007*319552 + 0.007*524785 + 0.006*1244439 + 0.006*1474784 + 0.006*1178712 + 0.006*984065 + 0.005*829470
INFO: 07/25/2015 04:39:12 PM topic #1 (0.077): 0.021*860054 + 0.007*138299 + 0.007*1677495 + 0.006*1726301 + 0.005*1843814 + 0.005*984065 + 0.004*1701890 + 0.004*1838526 + 0.004*1088158 + 0.004*1964673
INFO: 07/25/2015 04:39:13 PM topic #2 (0.077): 0.008*10591 + 0.007*544265 + 0.007*1772969 + 0.006*1682640 + 0.006*1412507 + 0.006*642961 + 0.005*1595430 + 0.005*1862263 + 0.005*1526878 + 0.005*1490492
INFO: 07/25/2015 04:39:14 PM topic #3 (0.077): 0.015*860054 + 0.011*1566164 + 0.010*1719292 + 0.010*1943655 + 0.008*1406380 + 0.006*330739 + 0.006*1726301 + 0.006*1641439 + 0.006*1706054 + 0.006*1689223
INFO: 07/25/2015 04:39:14 PM topic #4 (0.077): 0.011*860054 + 0.011*1318581 + 0.005*1474784 + 0.005*956746 + 0.005*984065 + 0.005*1989666 + 0.005*803706 + 0.004*1774860 + 0.004*622667 + 0.004*1271133
INFO: 07/25/2015 04:39:15 PM topic #5 (0.077): 0.020*860054 + 0.013*1719292 + 0.011*178443 + 0.009*1940707 + 0.007*466440 + 0.006*1669167 + 0.006*1726301 + 0.006*1630434 + 0.006*1432658 + 0.006*1758139
INFO: 07/25/2015 04:39:15 PM topic #6 (0.077): 0.017*860054 + 0.009*1677100 + 0.008*1324313 + 0.007*1589971 + 0.006*1826130 + 0.006*1835006 + 0.006*200810 + 0.006*466423 + 0.006*415312 + 0.006*1726301
INFO: 07/25/2015 04:39:16 PM topic #7 (0.077): 0.024*1318581 + 0.009*860054 + 0.008*1900063 + 0.007*1945618 + 0.006*1989087 + 0.006*289435 + 0.005*1943655 + 0.005*1527260 + 0.005*1777811 + 0.005*1987332
INFO: 07/25/2015 04:39:16 PM topic #8 (0.077): 0.017*1759863 + 0.013*1439101 + 0.013*1088158 + 0.012*333874 + 0.011*1665890 + 0.010*1440388 + 0.010*782325 + 0.010*816951 + 0.009*1936197 + 0.007*1486115
INFO: 07/25/2015 04:39:17 PM topic #9 (0.077): 0.014*1509063 + 0.013*860054 + 0.012*1538229 + 0.010*289435 + 0.009*1544794 + 0.008*1026331 + 0.007*1823059 + 0.007*1684140 + 0.007*1460163 + 0.006*1318581
INFO: 07/25/2015 04:39:18 PM topic #10 (0.077): 0.017*1318581 + 0.015*860054 + 0.007*1402229 + 0.007*1222318 + 0.006*1695563 + 0.005*1641467 + 0.004*1858629 + 0.004*1474194 + 0.004*406416 + 0.004*1544792
INFO: 07/25/2015 04:39:18 PM topic #11 (0.077): 0.032*1531049 + 0.019*1677100 + 0.016*1582477 + 0.015*1932717 + 0.014*860054 + 0.011*1845872 + 0.011*1858629 + 0.011*1719292 + 0.009*244428 + 0.008*524785
INFO: 07/25/2015 04:39:18 PM topic diff=0.051715, rho=0.071611
INFO: 07/25/2015 04:39:19 PM PROGRESS: pass 0, at document #392000/411828
DEBUG: 07/25/2015 04:39:19 PM performing inference on a chunk of 2000 documents
DEBUG: 07/25/2015 04:39:39 PM 1475/2000 documents converged within 50 iterations
DEBUG: 07/25/2015 04:39:39 PM updating topics
INFO: 07/25/2015 04:39:41 PM merging changes from 2000 documents into a model of 411828 documents
INFO: 07/25/2015 04:39:52 PM topic #0 (0.077): 0.012*860054 + 0.009*1719292 + 0.008*1614467 + 0.007*319552 + 0.007*524785 + 0.006*1244439 + 0.006*1474784 + 0.006*1178712 + 0.006*984065 + 0.005*829470
INFO: 07/25/2015 04:39:52 PM topic #1 (0.077): 0.021*860054 + 0.007*138299 + 0.007*1677495 + 0.006*1726301 + 0.005*1843814 + 0.005*984065 + 0.004*1701890 + 0.004*1838526 + 0.004*1964673 + 0.004*1088158
INFO: 07/25/2015 04:39:53 PM topic #2 (0.077): 0.008*10591 + 0.007*1772969 + 0.007*544265 + 0.006*1682640 + 0.006*1412507 + 0.006*642961 + 0.005*1595430 + 0.005*1862263 + 0.005*1526878 + 0.005*1490492
INFO: 07/25/2015 04:39:53 PM topic #3 (0.077): 0.015*860054 + 0.010*1566164 + 0.010*1719292 + 0.010*1943655 + 0.008*1406380 + 0.007*330739 + 0.006*1726301 + 0.006*1641439 + 0.006*1706054 + 0.006*197244
INFO: 07/25/2015 04:39:54 PM topic #4 (0.077): 0.011*860054 + 0.011*1318581 + 0.005*1474784 + 0.005*956746 + 0.005*984065 + 0.005*1989666 + 0.005*803706 + 0.004*1774860 + 0.004*622667 + 0.004*1271133
INFO: 07/25/2015 04:39:54 PM topic #5 (0.077): 0.020*860054 + 0.013*1719292 + 0.012*178443 + 0.009*1940707 + 0.007*466440 + 0.006*1669167 + 0.006*1726301 + 0.006*1630434 + 0.006*1432658 + 0.006*1464135
INFO: 07/25/2015 04:39:55 PM topic #6 (0.077): 0.017*860054 + 0.009*1677100 + 0.008*1324313 + 0.007*1589971 + 0.006*1826130 + 0.006*1835006 + 0.006*200810 + 0.006*466423 + 0.006*1726301 + 0.006*415312
INFO: 07/25/2015 04:39:56 PM topic #7 (0.077): 0.024*1318581 + 0.009*860054 + 0.008*1900063 + 0.008*1945618 + 0.006*1989087 + 0.006*289435 + 0.005*1527260 + 0.005*1943655 + 0.005*1777811 + 0.005*1987332
INFO: 07/25/2015 04:39:57 PM topic #8 (0.077): 0.017*1759863 + 0.013*1439101 + 0.013*1088158 + 0.012*333874 + 0.011*1665890 + 0.010*782325 + 0.010*1440388 + 0.010*816951 + 0.009*1936197 + 0.007*1486115
INFO: 07/25/2015 04:39:57 PM topic #9 (0.077): 0.014*1509063 + 0.013*860054 + 0.012*1538229 + 0.010*289435 + 0.009*1544794 + 0.008*1026331 + 0.007*1823059 + 0.007*1684140 + 0.007*1460163 + 0.006*1318581
INFO: 07/25/2015 04:39:58 PM topic #10 (0.077): 0.017*1318581 + 0.015*860054 + 0.007*1402229 + 0.007*1222318 + 0.006*1695563 + 0.005*1641467 + 0.004*1858629 + 0.004*406416 + 0.004*1544792 + 0.004*1474194
INFO: 07/25/2015 04:39:59 PM topic #11 (0.077): 0.032*1531049 + 0.019*1677100 + 0.016*1582477 + 0.015*1932717 + 0.014*860054 + 0.011*1845872 + 0.011*1858629 + 0.011*1719292 + 0.009*244428 + 0.008*524785
INFO: 07/25/2015 04:39:59 PM topic diff=0.051698, rho=0.071429
INFO: 07/25/2015 04:40:00 PM PROGRESS: pass 0, at document #394000/411828
DEBUG: 07/25/2015 04:40:00 PM performing inference on a chunk of 2000 documents
DEBUG: 07/25/2015 04:40:22 PM 1465/2000 documents converged within 50 iterations
DEBUG: 07/25/2015 04:40:22 PM updating topics
INFO: 07/25/2015 04:40:24 PM merging changes from 2000 documents into a model of 411828 documents
INFO: 07/25/2015 04:40:35 PM topic #0 (0.077): 0.012*860054 + 0.010*1719292 + 0.008*1614467 + 0.007*319552 + 0.007*524785 + 0.006*1244439 + 0.006*1474784 + 0.006*1178712 + 0.006*984065 + 0.005*829470
INFO: 07/25/2015 04:40:36 PM topic #1 (0.077): 0.021*860054 + 0.007*138299 + 0.007*1677495 + 0.006*1726301 + 0.005*1843814 + 0.005*984065 + 0.004*1701890 + 0.004*1838526 + 0.004*1964673 + 0.004*1088158
INFO: 07/25/2015 04:40:36 PM topic #2 (0.077): 0.008*10591 + 0.007*1772969 + 0.007*1682640 + 0.006*544265 + 0.006*1412507 + 0.006*642961 + 0.005*1595430 + 0.005*1862263 + 0.005*1526878 + 0.005*1490492
INFO: 07/25/2015 04:40:37 PM topic #3 (0.077): 0.015*860054 + 0.010*1566164 + 0.010*1719292 + 0.010*1943655 + 0.008*1406380 + 0.007*330739 + 0.007*1726301 + 0.006*197244 + 0.006*1706054 + 0.006*1641439
INFO: 07/25/2015 04:40:37 PM topic #4 (0.077): 0.011*860054 + 0.011*1318581 + 0.005*1474784 + 0.005*956746 + 0.005*984065 + 0.005*1989666 + 0.005*803706 + 0.005*1774860 + 0.004*622667 + 0.004*1271133
INFO: 07/25/2015 04:40:38 PM topic #5 (0.077): 0.020*860054 + 0.013*1719292 + 0.011*178443 + 0.009*1940707 + 0.007*466440 + 0.006*1669167 + 0.006*1726301 + 0.006*1432658 + 0.006*1630434 + 0.006*1464135
INFO: 07/25/2015 04:40:38 PM topic #6 (0.077): 0.017*860054 + 0.009*1677100 + 0.008*1324313 + 0.007*1589971 + 0.006*1826130 + 0.006*1835006 + 0.006*200810 + 0.006*466423 + 0.006*415312 + 0.006*1726301
INFO: 07/25/2015 04:40:39 PM topic #7 (0.077): 0.024*1318581 + 0.009*860054 + 0.008*1900063 + 0.008*1945618 + 0.006*1989087 + 0.006*289435 + 0.005*1527260 + 0.005*1943655 + 0.005*1777811 + 0.005*1987332
INFO: 07/25/2015 04:40:40 PM topic #8 (0.077): 0.017*1759863 + 0.013*1088158 + 0.013*1439101 + 0.012*333874 + 0.011*1665890 + 0.010*782325 + 0.010*1440388 + 0.010*816951 + 0.009*1936197 + 0.007*1486115
INFO: 07/25/2015 04:40:40 PM topic #9 (0.077): 0.014*1509063 + 0.012*860054 + 0.012*1538229 + 0.010*289435 + 0.009*1544794 + 0.008*1026331 + 0.007*1684140 + 0.007*1823059 + 0.007*1460163 + 0.006*1318581
INFO: 07/25/2015 04:40:41 PM topic #10 (0.077): 0.017*1318581 + 0.015*860054 + 0.007*1402229 + 0.007*1222318 + 0.006*1695563 + 0.005*1641467 + 0.004*1858629 + 0.004*1544792 + 0.004*406416 + 0.004*1474194
INFO: 07/25/2015 04:40:41 PM topic #11 (0.077): 0.032*1531049 + 0.019*1677100 + 0.016*1582477 + 0.015*1932717 + 0.014*860054 + 0.011*1845872 + 0.011*1858629 + 0.011*1719292 + 0.009*244428 + 0.008*524785
INFO: 07/25/2015 04:40:41 PM topic diff=0.051713, rho=0.071247
INFO: 07/25/2015 04:40:42 PM PROGRESS: pass 0, at document #396000/411828
DEBUG: 07/25/2015 04:40:42 PM performing inference on a chunk of 2000 documents
DEBUG: 07/25/2015 04:41:03 PM 1453/2000 documents converged within 50 iterations
DEBUG: 07/25/2015 04:41:03 PM updating topics
INFO: 07/25/2015 04:41:06 PM merging changes from 2000 documents into a model of 411828 documents
INFO: 07/25/2015 04:41:16 PM topic #0 (0.077): 0.012*860054 + 0.010*1719292 + 0.008*1614467 + 0.007*319552 + 0.007*524785 + 0.006*1244439 + 0.006*1474784 + 0.006*1178712 + 0.006*984065 + 0.005*829470
INFO: 07/25/2015 04:41:16 PM topic #1 (0.077): 0.021*860054 + 0.007*138299 + 0.007*1677495 + 0.006*1726301 + 0.005*1843814 + 0.005*984065 + 0.004*1701890 + 0.004*1964673 + 0.004*1838526 + 0.004*1088158
INFO: 07/25/2015 04:41:17 PM topic #2 (0.077): 0.008*10591 + 0.007*1772969 + 0.006*1682640 + 0.006*544265 + 0.006*1412507 + 0.005*642961 + 0.005*1595430 + 0.005*1862263 + 0.005*1490492 + 0.005*1526878
INFO: 07/25/2015 04:41:18 PM topic #3 (0.077): 0.015*860054 + 0.010*1566164 + 0.010*1719292 + 0.010*1943655 + 0.008*1406380 + 0.007*330739 + 0.007*1726301 + 0.006*197244 + 0.006*1641439 + 0.006*1706054
INFO: 07/25/2015 04:41:18 PM topic #4 (0.077): 0.011*860054 + 0.011*1318581 + 0.005*1474784 + 0.005*956746 + 0.005*984065 + 0.005*1989666 + 0.005*803706 + 0.005*1774860 + 0.004*622667 + 0.004*1271133
INFO: 07/25/2015 04:41:19 PM topic #5 (0.077): 0.020*860054 + 0.013*1719292 + 0.011*178443 + 0.009*1940707 + 0.007*466440 + 0.006*1669167 + 0.006*1726301 + 0.006*1630434 + 0.006*1432658 + 0.006*1464135
INFO: 07/25/2015 04:41:19 PM topic #6 (0.077): 0.017*860054 + 0.009*1677100 + 0.008*1324313 + 0.007*1589971 + 0.006*1826130 + 0.006*200810 + 0.006*1835006 + 0.006*466423 + 0.006*1726301 + 0.006*415312
INFO: 07/25/2015 04:41:20 PM topic #7 (0.077): 0.024*1318581 + 0.009*860054 + 0.008*1900063 + 0.008*1945618 + 0.006*1989087 + 0.006*289435 + 0.005*1943655 + 0.005*1527260 + 0.005*1777811 + 0.005*1987332
INFO: 07/25/2015 04:41:20 PM topic #8 (0.077): 0.017*1759863 + 0.013*1088158 + 0.013*1439101 + 0.012*333874 + 0.011*1665890 + 0.010*782325 + 0.010*816951 + 0.010*1440388 + 0.009*1936197 + 0.007*1486115
INFO: 07/25/2015 04:41:21 PM topic #9 (0.077): 0.014*1509063 + 0.012*860054 + 0.012*1538229 + 0.010*289435 + 0.009*1544794 + 0.008*1026331 + 0.007*1684140 + 0.007*1823059 + 0.007*1460163 + 0.006*1318581
INFO: 07/25/2015 04:41:21 PM topic #10 (0.077): 0.017*1318581 + 0.015*860054 + 0.007*1402229 + 0.007*1222318 + 0.006*1695563 + 0.005*1641467 + 0.004*1544792 + 0.004*1858629 + 0.004*406416 + 0.004*1474194
INFO: 07/25/2015 04:41:22 PM topic #11 (0.077): 0.032*1531049 + 0.019*1677100 + 0.016*1582477 + 0.015*1932717 + 0.014*860054 + 0.011*1845872 + 0.011*1858629 + 0.011*1719292 + 0.009*244428 + 0.008*524785
INFO: 07/25/2015 04:41:22 PM topic diff=0.053823, rho=0.071067
INFO: 07/25/2015 04:41:23 PM PROGRESS: pass 0, at document #398000/411828
DEBUG: 07/25/2015 04:41:23 PM performing inference on a chunk of 2000 documents
DEBUG: 07/25/2015 04:41:44 PM 1452/2000 documents converged within 50 iterations
DEBUG: 07/25/2015 04:41:44 PM updating topics
INFO: 07/25/2015 04:41:46 PM merging changes from 2000 documents into a model of 411828 documents
INFO: 07/25/2015 04:41:56 PM topic #0 (0.077): 0.012*860054 + 0.010*1719292 + 0.008*1614467 + 0.007*319552 + 0.007*524785 + 0.006*1244439 + 0.006*1474784 + 0.006*1178712 + 0.006*984065 + 0.005*829470
INFO: 07/25/2015 04:41:57 PM topic #1 (0.077): 0.021*860054 + 0.007*138299 + 0.007*1677495 + 0.006*1726301 + 0.005*1843814 + 0.005*984065 + 0.004*1701890 + 0.004*1964673 + 0.004*1838526 + 0.004*1088158
INFO: 07/25/2015 04:41:58 PM topic #2 (0.077): 0.008*10591 + 0.007*1772969 + 0.006*1682640 + 0.006*544265 + 0.006*1412507 + 0.006*642961 + 0.005*1595430 + 0.005*1490492 + 0.005*1862263 + 0.005*863481
INFO: 07/25/2015 04:41:58 PM topic #3 (0.077): 0.015*860054 + 0.010*1566164 + 0.010*1719292 + 0.010*1943655 + 0.008*1406380 + 0.007*330739 + 0.007*1726301 + 0.006*197244 + 0.006*1706054 + 0.006*1641439
INFO: 07/25/2015 04:41:59 PM topic #4 (0.077): 0.011*860054 + 0.011*1318581 + 0.005*1474784 + 0.005*956746 + 0.005*984065 + 0.005*803706 + 0.005*1774860 + 0.005*1989666 + 0.004*622667 + 0.004*1271133
INFO: 07/25/2015 04:41:59 PM topic #5 (0.077): 0.020*860054 + 0.013*1719292 + 0.012*178443 + 0.009*1940707 + 0.007*466440 + 0.006*1669167 + 0.006*1726301 + 0.006*1758139 + 0.006*1630434 + 0.006*1432658
INFO: 07/25/2015 04:42:00 PM topic #6 (0.077): 0.017*860054 + 0.009*1677100 + 0.008*1324313 + 0.007*1589971 + 0.006*1826130 + 0.006*1835006 + 0.006*200810 + 0.006*1726301 + 0.006*466423 + 0.006*415312
INFO: 07/25/2015 04:42:00 PM topic #7 (0.077): 0.024*1318581 + 0.009*860054 + 0.008*1900063 + 0.008*1945618 + 0.006*1989087 + 0.006*289435 + 0.005*1943655 + 0.005*1527260 + 0.005*1777811 + 0.005*1987332
INFO: 07/25/2015 04:42:01 PM topic #8 (0.077): 0.017*1759863 + 0.013*1088158 + 0.013*1439101 + 0.012*333874 + 0.011*1665890 + 0.010*782325 + 0.010*1440388 + 0.010*816951 + 0.009*1936197 + 0.007*1486115
INFO: 07/25/2015 04:42:02 PM topic #9 (0.077): 0.014*1509063 + 0.012*860054 + 0.012*1538229 + 0.010*289435 + 0.009*1544794 + 0.008*1026331 + 0.007*1684140 + 0.007*1460163 + 0.007*1823059 + 0.006*1318581
INFO: 07/25/2015 04:42:02 PM topic #10 (0.077): 0.017*1318581 + 0.015*860054 + 0.007*1402229 + 0.007*1222318 + 0.006*1695563 + 0.005*1641467 + 0.004*1544792 + 0.004*1858629 + 0.004*406416 + 0.004*1474194
INFO: 07/25/2015 04:42:03 PM topic #11 (0.077): 0.032*1531049 + 0.019*1677100 + 0.016*1582477 + 0.015*1932717 + 0.014*860054 + 0.011*1845872 + 0.011*1858629 + 0.010*1719292 + 0.009*244428 + 0.008*524785
INFO: 07/25/2015 04:42:03 PM topic diff=0.052708, rho=0.070888
DEBUG: 07/25/2015 04:42:10 PM bound: at document #0
INFO: 07/25/2015 04:43:11 PM -8.589 per-word bound, 385.1 perplexity estimate based on a held-out corpus of 2000 documents with 1391864 words
INFO: 07/25/2015 04:43:11 PM PROGRESS: pass 0, at document #400000/411828
DEBUG: 07/25/2015 04:43:11 PM performing inference on a chunk of 2000 documents
DEBUG: 07/25/2015 04:43:39 PM 1452/2000 documents converged within 50 iterations
DEBUG: 07/25/2015 04:43:39 PM updating topics
INFO: 07/25/2015 04:43:42 PM merging changes from 2000 documents into a model of 411828 documents
INFO: 07/25/2015 04:43:52 PM topic #0 (0.077): 0.012*860054 + 0.009*1719292 + 0.008*1614467 + 0.007*319552 + 0.007*524785 + 0.006*1244439 + 0.006*1474784 + 0.006*1178712 + 0.006*984065 + 0.005*829470
INFO: 07/25/2015 04:43:53 PM topic #1 (0.077): 0.021*860054 + 0.007*138299 + 0.007*1677495 + 0.006*1726301 + 0.005*1843814 + 0.005*984065 + 0.004*1701890 + 0.004*1964673 + 0.004*1838526 + 0.004*1088158
INFO: 07/25/2015 04:43:53 PM topic #2 (0.077): 0.008*10591 + 0.007*1772969 + 0.007*544265 + 0.007*1682640 + 0.006*1412507 + 0.005*642961 + 0.005*1595430 + 0.005*1490492 + 0.005*1862263 + 0.005*863481
INFO: 07/25/2015 04:43:54 PM topic #3 (0.077): 0.015*860054 + 0.010*1566164 + 0.010*1719292 + 0.010*1943655 + 0.008*1406380 + 0.007*330739 + 0.007*1726301 + 0.006*197244 + 0.006*1706054 + 0.006*1641439
INFO: 07/25/2015 04:43:54 PM topic #4 (0.077): 0.011*860054 + 0.010*1318581 + 0.005*1474784 + 0.005*956746 + 0.005*984065 + 0.005*1989666 + 0.005*803706 + 0.005*1774860 + 0.004*622667 + 0.004*1271133
INFO: 07/25/2015 04:43:55 PM topic #5 (0.077): 0.020*860054 + 0.013*1719292 + 0.012*178443 + 0.009*1940707 + 0.007*466440 + 0.006*1669167 + 0.006*1726301 + 0.006*1630434 + 0.006*1758139 + 0.006*1464135
INFO: 07/25/2015 04:43:55 PM topic #6 (0.077): 0.017*860054 + 0.009*1677100 + 0.008*1324313 + 0.007*1589971 + 0.006*1826130 + 0.006*200810 + 0.006*1835006 + 0.006*466423 + 0.006*1726301 + 0.006*984065
INFO: 07/25/2015 04:43:56 PM topic #7 (0.077): 0.024*1318581 + 0.009*860054 + 0.008*1900063 + 0.008*1945618 + 0.006*1989087 + 0.006*289435 + 0.005*1943655 + 0.005*1527260 + 0.005*1777811 + 0.005*1987332
INFO: 07/25/2015 04:43:57 PM topic #8 (0.077): 0.017*1759863 + 0.013*1088158 + 0.012*1439101 + 0.011*333874 + 0.011*1665890 + 0.010*782325 + 0.010*1440388 + 0.010*816951 + 0.009*1936197 + 0.007*1486115
INFO: 07/25/2015 04:43:57 PM topic #9 (0.077): 0.014*1509063 + 0.012*860054 + 0.012*1538229 + 0.010*289435 + 0.009*1544794 + 0.008*1026331 + 0.007*1684140 + 0.007*1460163 + 0.007*1823059 + 0.006*1318581
INFO: 07/25/2015 04:43:58 PM topic #10 (0.077): 0.017*1318581 + 0.015*860054 + 0.007*1402229 + 0.007*1222318 + 0.006*1695563 + 0.005*1641467 + 0.004*1544792 + 0.004*406416 + 0.004*1858629 + 0.004*1474194
INFO: 07/25/2015 04:43:59 PM topic #11 (0.077): 0.032*1531049 + 0.019*1677100 + 0.016*1582477 + 0.015*1932717 + 0.014*860054 + 0.011*1845872 + 0.011*1858629 + 0.010*1719292 + 0.009*244428 + 0.008*524785
